2016-02-27,ＥＴＣ特割　東　　　　　　　　　　　　　サハラ,760,,　１,　１,760,,,
2016-02-27,ＥＴＣ特割　東　　　　　　　　　　　　　カマリヤ,760,,　１,　１,760,,,
2016-02-27,ＥＴＣ料金　首都　　　　　　　　　　　　メク゛ロ,930,,　１,　１,930,,,
2016-02-27,ＥＴＣ料金　首都　　　　　　　　　　　　ヨコヨコカナシセツ,930,,　１,　１,930,,,
